	Phenotype_ID	Description	q	nq	tot	Phenotype_score
4165	HP:0000891	Cervical ribs	0.1	6.0	6	-2.58496250072
4166	HP:0007383	Congenital localized absence of skin	0.1	6.0	6	-2.58496250072
4167	HP:0001575	Mood changes	0.1	6.0	6	-2.58496250072
4168	HP:0000840	Adrenogenital syndrome	0.1	6.0	6	-2.58496250072
4169	HP:0007435	Diffuse palmoplantar keratoderma	0.1	6.0	6	-2.58496250072
4170	HP:0002041	Intractable diarrhea	0.1	6.0	6	-2.58496250072
4171	HP:0008155	Mucopolysacchariduria	0.1	6.0	6	-2.58496250072
4172	HP:0000935	Thickened cortex of long bones	0.1	6.0	6	-2.58496250072
4173	HP:0030051	Tip-toe gait	0.1	6.0	6	-2.58496250072
4174	HP:0007517	Palmoplantar cutis laxa	0.1	6.0	6	-2.58496250072
4175	HP:0100240	Synostosis of joints	0.1	6.0	6	-2.58496250072
4176	HP:0004425	Flat forehead	0.1	6.0	6	-2.58496250072
4177	HP:0005419	Decreased T cell activation	0.1	6.0	6	-2.58496250072
4178	HP:0000570	Abnormal saccadic eye movements	0.1	6.0	6	-2.58496250072
4179	HP:0100033	Tics	0.1	6.0	6	-2.58496250072
4180	HP:0000267	Cranial asymmetry	0.1	6.0	6	-2.58496250072
4181	HP:0002542	Olivopontocerebellar atrophy	0.1	6.0	6	-2.58496250072
4182	HP:0008659	Multiple small medullary renal cysts	0.1	6.0	6	-2.58496250072
4183	HP:0011229	Broad eyebrow	0.1	6.0	6	-2.58496250072
4184	HP:0004057	Mitten deformity	0.1	6.0	6	-2.58496250072
4185	HP:0006495	Aplasia/Hypoplasia of the ulna	0.1	6.0	6	-2.58496250072
4186	HP:0010972	Anemia of inadequate production	0.1	6.0	6	-2.58496250072
4187	HP:0002533	Abnormal posturing	0.1	6.0	6	-2.58496250072
4188	HP:0011950	Bronchiolitis	0.1	6.0	6	-2.58496250072
4189	HP:0004324	Increased body weight	0.1	6.0	6	-2.58496250072
4190	HP:0011892	Vitamin K deficiency	0.1	6.0	6	-2.58496250072
4191	HP:0000997	Axillary freckling	0.1	6.0	6	-2.58496250072
4192	HP:0003137	Prolinuria	0.1	6.0	6	-2.58496250072
4193	HP:0001978	Extramedullary hematopoiesis	0.1	6.0	6	-2.58496250072
4194	HP:0005789	Generalized osteosclerosis	0.1	6.0	6	-2.58496250072
4195	HP:0002248	Hematemesis	0.1	6.0	6	-2.58496250072
4196	HP:0010280	Stomatitis	0.1	6.0	6	-2.58496250072
4197	HP:0002249	Melena	0.1	6.0	6	-2.58496250072
4198	HP:0000872	Hashimoto thyroiditis	0.1	6.0	6	-2.58496250072
4199	HP:0002744	Bilateral cleft lip and palate	0.1	6.0	6	-2.58496250072
4200	HP:0001151	Impaired horizontal smooth pursuit	0.1	6.0	6	-2.58496250072
4201	HP:0030353	Decreased serum insulin-like growth factor 1	0.1	6.0	6	-2.58496250072
4202	HP:0000870	Prolactin excess	0.1	6.0	6	-2.58496250072
4203	HP:0002661	Painless fractures due to injury	0.1	6.0	6	-2.58496250072
4204	HP:0008716	Urethrovaginal fistula	0.1	6.0	6	-2.58496250072
4205	HP:0011923	Decreased activity of mitochondrial complex I	0.1	6.0	6	-2.58496250072
4206	HP:0002289	Alopecia universalis	0.1	6.0	6	-2.58496250072
4207	HP:0007941	Limited extraocular movements	0.1	6.0	6	-2.58496250072
4208	HP:0001895	Normochromic anemia	0.1	6.0	6	-2.58496250072
4209	HP:0012861	Ovotestis	0.1	6.0	6	-2.58496250072
4210	HP:0100830	Round ear	0.1	6.0	6	-2.58496250072
4211	HP:0002916	Abnormality of chromosome segregation	0.1	6.0	6	-2.58496250072
4212	HP:0000136	Bifid uterus	0.1	6.0	6	-2.58496250072
4213	HP:0009835	Aplasia/Hypoplasia of the distal phalanges of the hand	0.1	6.0	6	-2.58496250072
4214	HP:0000242	Parietal bossing	0.1	6.0	6	-2.58496250072
4215	HP:0009767	Aplasia/Hypoplasia of the phalanges of the hand	0.1	6.0	6	-2.58496250072
4216	HP:0005462	Calcification of falx cerebri	0.1	6.0	6	-2.58496250072
4217	HP:0001067	Neurofibromas	0.1	6.0	6	-2.58496250072
4218	HP:0009836	Broad distal phalanx of finger	0.1	6.0	6	-2.58496250072
4219	HP:0001897	Normocytic anemia	0.1	6.0	6	-2.58496250072
4220	HP:0000024	Prostatitis	0.1	6.0	6	-2.58496250072
4221	HP:0006535	Recurrent intrapulmonary hemorrhage	0.1	6.0	6	-2.58496250072
4222	HP:0012209	Juvenile myelomonocytic leukemia	0.1	6.0	6	-2.58496250072
4223	HP:0003067	Madelung deformity	0.1	6.0	6	-2.58496250072
4224	HP:0012802	Broad jaw	0.1	6.0	6	-2.58496250072
4225	HP:0012804	Corneal ulceration	0.1	6.0	6	-2.58496250072
4226	HP:0011094	Overbite	0.1	6.0	6	-2.58496250072
4227	HP:0100671	Abnormal trabecular bone morphology	0.1	6.0	6	-2.58496250072
4228	HP:0005165	Shortened PR interval	0.1	6.0	6	-2.58496250072
4229	HP:0004719	Hyperechogenic kidneys	0.1	6.0	6	-2.58496250072
4230	HP:0001015	Prominent superficial veins	0.1	6.0	6	-2.58496250072
4231	HP:0009129	Upper limb amyotrophy	0.1	6.0	6	-2.58496250072
4232	HP:0002100	Recurrent aspiration pneumonia	0.1	6.0	6	-2.58496250072
4233	HP:0009004	Hypoplasia of the musculature	0.1	6.0	6	-2.58496250072
4234	HP:0030117	Absent muscle fiber emerin	0.1	6.0	6	-2.58496250072
4235	HP:0000777	Abnormality of the thymus	0.1	6.0	6	-2.58496250072
4236	HP:0004302	Functional motor deficit	0.1	6.0	6	-2.58496250072
4237	HP:0010636	Schizencephaly	0.1	6.0	6	-2.58496250072
4238	HP:0001900	Increased hemoglobin	0.1	6.0	6	-2.58496250072
4239	HP:0011458	Abdominal symptom	0.1	6.0	6	-2.58496250072
4240	HP:0003382	Hypertrophic nerve changes	0.1	6.0	6	-2.58496250072
4241	HP:0004712	Renal malrotation	0.1	6.0	6	-2.58496250072
4242	HP:0010314	Premature thelarche	0.1	6.0	6	-2.58496250072
4243	HP:0003145	Decreased adenosylcobalamin	0.1	7.0	7	-2.80735492206
4244	HP:0000418	Narrow nasal ridge	0.1	7.0	7	-2.80735492206
4245	HP:0010547	Muscle flaccidity	0.1	7.0	7	-2.80735492206
4246	HP:0011462	Young adult onset	0.1	7.0	7	-2.80735492206
4247	HP:0002868	Narrow iliac wings	0.1	7.0	7	-2.80735492206
4248	HP:0030219	Semantic dementia	0.1	7.0	7	-2.80735492206
4249	HP:0000594	Shallow anterior chamber	0.1	7.0	7	-2.80735492206
4250	HP:0100512	Vitamin D deficiency	0.1	7.0	7	-2.80735492206
4251	HP:0100725	Lichenification	0.1	7.0	7	-2.80735492206
4252	HP:0000916	Broad clavicles	0.1	7.0	7	-2.80735492206
4253	HP:0011343	Moderate global developmental delay	0.1	7.0	7	-2.80735492206
4254	HP:0009743	Distichiasis	0.1	7.0	7	-2.80735492206
4255	HP:0001096	Keratoconjunctivitis	0.1	7.0	7	-2.80735492206
4256	HP:0007807	Optic nerve compression	0.1	7.0	7	-2.80735492206
4257	HP:0009106	Abnormal pelvis bone ossification	0.1	7.0	7	-2.80735492206
4258	HP:0002226	White eyebrow	0.1	7.0	7	-2.80735492206
4259	HP:0001055	Erysipelas	0.1	7.0	7	-2.80735492206
4260	HP:0006515	Interstitial pneumonitis	0.1	7.0	7	-2.80735492206
4261	HP:0006517	Alveolar proteinosis	0.1	7.0	7	-2.80735492206
4262	HP:0012731	Ectopic anterior pituitary gland	0.1	7.0	7	-2.80735492206
4263	HP:0006511	Laryngeal stridor	0.1	7.0	7	-2.80735492206
4264	HP:0000394	Lop ear	0.1	7.0	7	-2.80735492206
4265	HP:0003713	Muscle fiber necrosis	0.1	7.0	7	-2.80735492206
4266	HP:0009536	Short 2nd finger	0.1	7.0	7	-2.80735492206
4267	HP:0001723	Restrictive cardiomyopathy	0.1	7.0	7	-2.80735492206
4268	HP:0001607	Subglottic stenosis	0.1	7.0	7	-2.80735492206
4269	HP:0000456	Bifid nasal tip	0.1	7.0	7	-2.80735492206
4270	HP:0009896	Abnormality of the antitragus	0.1	7.0	7	-2.80735492206
4271	HP:0010497	Sirenomelia	0.1	7.0	7	-2.80735492206
4272	HP:0000636	Upper eyelid coloboma	0.1	7.0	7	-2.80735492206
4273	HP:0000620	Dacryocystitis	0.1	7.0	7	-2.80735492206
4274	HP:0030242	Portal vein thrombosis	0.1	7.0	7	-2.80735492206
4275	HP:0009113	Diaphragmatic weakness	0.1	7.0	7	-2.80735492206
4276	HP:0010564	Bifid epiglottis	0.1	7.0	7	-2.80735492206
4277	HP:0000492	Abnormal eyelid morphology	0.1	7.0	7	-2.80735492206
4278	HP:0100776	Recurrent pharyngitis	0.1	7.0	7	-2.80735492206
4279	HP:0000014	Abnormality of the bladder	0.1	7.0	7	-2.80735492206
4280	HP:0002883	Hyperventilation	0.1	7.0	7	-2.80735492206
4281	HP:0002694	Sclerosis of skull base	0.1	7.0	7	-2.80735492206
4282	HP:0003743	Genetic anticipation	0.1	7.0	7	-2.80735492206
4283	HP:0004337	Abnormality of amino acid metabolism	0.1	7.0	7	-2.80735492206
4284	HP:0100774	Hyperostosis	0.1	7.0	7	-2.80735492206
4285	HP:0011504	Bull's eye maculopathy	0.1	7.0	7	-2.80735492206
4286	HP:0030882	Coronary artery aneurysm	0.1	7.0	7	-2.80735492206
4287	HP:0009650	Short distal phalanx of the thumb	0.1	7.0	7	-2.80735492206
4288	HP:0000775	Abnormality of the diaphragm	0.1	7.0	7	-2.80735492206
4289	HP:0000017	Nocturia	0.1	7.0	7	-2.80735492206
4290	HP:0030222	Visual agnosia	0.1	7.0	7	-2.80735492206
4291	HP:0006266	Small placenta	0.1	7.0	7	-2.80735492206
4292	HP:0009886	Trichorrhexis nodosa	0.1	7.0	7	-2.80735492206
4293	HP:0001708	Right ventricular failure	0.1	7.0	7	-2.80735492206
4294	HP:0003127	Hypocalciuria	0.1	7.0	7	-2.80735492206
4295	HP:0100371	Aplasia/Hypoplasia of the distal phalanx of the 5th toe	0.1	7.0	7	-2.80735492206
4296	HP:0006765	Chondrosarcoma	0.1	7.0	7	-2.80735492206
4297	HP:0006766	Papillary renal cell carcinoma	0.1	7.0	7	-2.80735492206
4298	HP:0005407	Decreased proportion of CD4-positive T cells	0.1	7.0	7	-2.80735492206
4299	HP:0002627	Right aortic arch with mirror image branching	0.1	7.0	7	-2.80735492206
4300	HP:0001702	Abnormal tricuspid valve morphology	0.1	7.0	7	-2.80735492206
4301	HP:0011734	Central adrenal insufficiency	0.1	7.0	7	-2.80735492206
4302	HP:0006277	Pancreatic hyperplasia	0.1	7.0	7	-2.80735492206
4303	HP:0006274	Reduced pancreatic beta cells	0.1	7.0	7	-2.80735492206
4304	HP:0008586	Hypoplasia of the cochlea	0.1	7.0	7	-2.80735492206
4305	HP:0011274	Recurrent mycobacterial infections	0.1	7.0	7	-2.80735492206
4306	HP:0001837	Broad toe	0.1	7.0	7	-2.80735492206
4307	HP:0009888	Abnormality of secondary sexual hair	0.1	7.0	7	-2.80735492206
4308	HP:0003235	Hypermethioninemia	0.1	7.0	7	-2.80735492206
4309	HP:0007460	Autoamputation of digits	0.1	7.0	7	-2.80735492206
4310	HP:0012719	Functional abnormality of the gastrointestinal tract	0.1	7.0	7	-2.80735492206
4311	HP:0012594	Microalbuminuria	0.1	7.0	7	-2.80735492206
4312	HP:0003223	Decreased methylcobalamin	0.1	7.0	7	-2.80735492206
4313	HP:0006543	Cardiorespiratory arrest	0.1	7.0	7	-2.80735492206
4314	HP:0030260	Microphallus	0.1	7.0	7	-2.80735492206
4315	HP:0010502	Fibular bowing	0.1	7.0	7	-2.80735492206
4316	HP:0001904	Autoimmune neutropenia	0.1	7.0	7	-2.80735492206
4317	HP:0008398	Hypoplastic fifth fingernail	0.1	7.0	7	-2.80735492206
4318	HP:0004099	Macrodactyly	0.1	7.0	7	-2.80735492206
4319	HP:0001525	Severe failure to thrive	0.1	7.0	7	-2.80735492206
4320	HP:0005213	Pancreatic calcification	0.1	7.0	7	-2.80735492206
4321	HP:0200036	Skin nodule	0.1	7.0	7	-2.80735492206
4322	HP:0003524	Decreased methionine synthase activity	0.1	7.0	7	-2.80735492206
4323	HP:0003378	Axonal degeneration/regeneration	0.1	7.0	7	-2.80735492206
4324	HP:0003573	Increased total bilirubin	0.1	7.0	7	-2.80735492206
4325	HP:0010803	Everted upper lip vermilion	0.1	7.0	7	-2.80735492206
4326	HP:0012473	Tongue atrophy	0.1	7.0	7	-2.80735492206
4327	HP:0011499	Mydriasis	0.1	7.0	7	-2.80735492206
4328	HP:0003160	Abnormal isoelectric focusing of serum transferrin	0.1	7.0	7	-2.80735492206
4329	HP:0004447	Poikilocytosis	0.1	7.0	7	-2.80735492206
4330	HP:0011904	Persistence of hemoglobin F	0.1	7.0	7	-2.80735492206
4331	HP:0011900	Hypofibrinogenemia	0.1	7.0	7	-2.80735492206
4332	HP:0003698	Difficulty standing	0.1	7.0	7	-2.80735492206
4333	HP:0031159	Thinning of Descemet membrane	0.1	7.0	7	-2.80735492206
4334	HP:0001795	Hyperconvex nail	0.1	7.0	7	-2.80735492206
4335	HP:0003694	Late-onset proximal muscle weakness	0.1	7.0	7	-2.80735492206
4336	HP:0007427	Reticulated skin pigmentation	0.1	7.0	7	-2.80735492206
4337	HP:0003020	Enlargement of the wrists	0.1	7.0	7	-2.80735492206
4338	HP:0002297	Red hair	0.1	7.0	7	-2.80735492206
4339	HP:0005988	Congenital muscular torticollis	0.1	7.0	7	-2.80735492206
4340	HP:0003710	Exercise-induced muscle cramps	0.1	7.0	7	-2.80735492206
4341	HP:0003037	Enlarged joints	0.1	7.0	7	-2.80735492206
4342	HP:0009055	Generalized limb muscle atrophy	0.1	7.0	7	-2.80735492206
4343	HP:0100569	Abnormally ossified vertebrae	0.1	7.0	7	-2.80735492206
4344	HP:0005245	Intestinal hypoplasia	0.1	7.0	7	-2.80735492206
4345	HP:0010525	Finger agnosia	0.1	7.0	7	-2.80735492206
4346	HP:0007449	Confetti-like hypopigmented macules	0.1	7.0	7	-2.80735492206
4347	HP:0005155	Ventricular escape rhythm	0.1	7.0	7	-2.80735492206
4348	HP:0100641	Neoplasm of the adrenal cortex	0.1	7.0	7	-2.80735492206
4349	HP:0100561	Spinal cord lesion	0.1	7.0	7	-2.80735492206
4350	HP:0003113	Hypochloremia	0.1	7.0	7	-2.80735492206
4351	HP:0008807	Acetabular dysplasia	0.1	7.0	7	-2.80735492206
4352	HP:0000300	Oval face	0.1	7.0	7	-2.80735492206
4353	HP:0012232	Shortened QT interval	0.1	7.0	7	-2.80735492206
4354	HP:0011097	Epileptic spasms	0.1	7.0	7	-2.80735492206
4355	HP:0001572	Macrodontia	0.1	7.0	7	-2.80735492206
4356	HP:0007266	Cerebral dysmyelination	0.1	7.0	7	-2.80735492206
4357	HP:0008684	Aplasia/hypoplasia of the uterus	0.1	7.0	7	-2.80735492206
4358	HP:0003247	Overgrowth of external genitalia	0.1	7.0	7	-2.80735492206
4359	HP:0030247	Splanchnic vein thrombosis	0.1	7.0	7	-2.80735492206
4360	HP:0000183	Difficulty in tongue movements	0.1	7.0	7	-2.80735492206
4361	HP:0001196	Short umbilical cord	0.1	7.0	7	-2.80735492206
4362	HP:0007514	Edema of the dorsum of hands	0.1	7.0	7	-2.80735492206
4363	HP:0006110	Shortening of all middle phalanges of the fingers	0.1	7.0	7	-2.80735492206
4364	HP:0005914	Aplasia/Hypoplasia involving the metacarpal bones	0.1	7.0	7	-2.80735492206
4365	HP:0001930	Nonspherocytic hemolytic anemia	0.1	7.0	7	-2.80735492206
4366	HP:0000871	Panhypopituitarism	0.1	7.0	7	-2.80735492206
4367	HP:0007552	Abnormal subcutaneous fat tissue distribution	0.1	7.0	7	-2.80735492206
4368	HP:0008800	Limited hip movement	0.1	7.0	7	-2.80735492206
4369	HP:0008240	Secondary growth hormone deficiency	0.1	7.0	7	-2.80735492206
4370	HP:0000363	Abnormality of earlobe	0.1	7.0	7	-2.80735492206
4371	HP:0009239	Aplasia/Hypoplasia of the distal phalanx of the 5th finger	0.1	7.0	7	-2.80735492206
4372	HP:0001084	Corneal arcus	0.1	7.0	7	-2.80735492206
4373	HP:0100324	Scleroderma	0.1	7.0	7	-2.80735492206
4374	HP:0005274	Prominent nasal tip	0.1	7.0	7	-2.80735492206
4375	HP:0000573	Retinal hemorrhage	0.1	7.0	7	-2.80735492206
4376	HP:0002654	Multiple epiphyseal dysplasia	0.1	7.0	7	-2.80735492206
4377	HP:0000070	Ureterocele	0.1	7.0	7	-2.80735492206
4378	HP:0007678	Lacrimal duct stenosis	0.1	7.0	7	-2.80735492206
4379	HP:0010537	Wide cranial sutures	0.1	7.0	7	-2.80735492206
4380	HP:0100792	Acantholysis	0.1	7.0	7	-2.80735492206
4381	HP:0009943	Complete duplication of thumb phalanx	0.1	7.0	7	-2.80735492206
4382	HP:0004417	Intermittent claudication	0.1	7.0	7	-2.80735492206
4383	HP:0002361	Psychomotor deterioration	0.1	7.0	7	-2.80735492206
4384	HP:0000879	Short sternum	0.1	7.0	7	-2.80735492206
4385	HP:0007311	Short stepped shuffling gait	0.1	7.0	7	-2.80735492206
4386	HP:0007109	Periventricular cysts	0.1	7.0	7	-2.80735492206
4387	HP:0000585	Band keratopathy	0.1	7.0	7	-2.80735492206
4388	HP:0008191	Thyroid agenesis	0.1	7.0	7	-2.80735492206
4389	HP:0003763	Bruxism	0.1	7.0	7	-2.80735492206
4390	HP:0009130	Hand muscle atrophy	0.1	7.0	7	-2.80735492206
4391	HP:0001735	Acute pancreatitis	0.1	7.0	7	-2.80735492206
4392	HP:0007899	Retinal nonattachment	0.1	7.0	7	-2.80735492206
4393	HP:0009924	Aplasia/Hypoplasia involving the nose	0.1	7.0	7	-2.80735492206
4394	HP:0002472	Small cerebral cortex	0.1	7.0	7	-2.80735492206
4395	HP:0002057	Prominent glabella	0.1	7.0	7	-2.80735492206
4396	HP:0007588	Reticular hyperpigmentation	0.1	7.0	7	-2.80735492206
4397	HP:0009084	Midline notch of upper alveolar ridge	0.1	7.0	7	-2.80735492206
4398	HP:0002668	Paraganglioma	0.1	7.0	7	-2.80735492206
4399	HP:0006938	Impaired vibration sensation at ankles	0.1	7.0	7	-2.80735492206
4400	HP:0010620	Malar prominence	0.1	7.0	7	-2.80735492206
4401	HP:0000244	Brachyturricephaly	0.1	7.0	7	-2.80735492206
4402	HP:0004570	Increased vertebral height	0.1	7.0	7	-2.80735492206
4403	HP:0000108	Renal corticomedullary cysts	0.1	7.0	7	-2.80735492206
4404	HP:0001863	Toe clinodactyly	0.1	7.0	7	-2.80735492206
4405	HP:0001139	Choroideremia	0.1	7.0	7	-2.80735492206
4406	HP:0002198	Dilated fourth ventricle	0.1	7.0	7	-2.80735492206
4407	HP:0005222	Bowel diverticulosis	0.1	7.0	7	-2.80735492206
4408	HP:0008186	Adrenocortical cytomegaly	0.1	7.0	7	-2.80735492206
4409	HP:0012084	Abnormality of skeletal muscle fiber size	0.1	7.0	7	-2.80735492206
4410	HP:0007990	Hypoplastic iris stroma	0.1	7.0	7	-2.80735492206
4411	HP:0011483	Anterior synechiae of the anterior chamber	0.1	7.0	7	-2.80735492206
4412	HP:0002666	Pheochromocytoma	0.1	7.0	7	-2.80735492206
4413	HP:0000399	Prelingual sensorineural hearing impairment	0.1	7.0	7	-2.80735492206
4414	HP:0010066	Duplication of phalanx of hallux	0.1	7.0	7	-2.80735492206
4415	HP:0005305	Cerebral venous thrombosis	0.1	7.0	7	-2.80735492206
4416	HP:0010047	Short 5th metacarpal	0.1	7.0	7	-2.80735492206
4417	HP:0010615	Angiofibromas	0.1	7.0	7	-2.80735492206
4418	HP:0009726	Renal neoplasm	0.1	7.0	7	-2.80735492206
4419	HP:0012251	ST segment elevation	0.1	7.0	7	-2.80735492206
4420	HP:0011933	Elongated superior cerebellar peduncle	0.1	7.0	7	-2.80735492206
4421	HP:0100751	Esophageal neoplasm	0.1	7.0	7	-2.80735492206
4422	HP:0000727	Frontal lobe dementia	0.1	7.0	7	-2.80735492206
4423	HP:0002585	Abnormality of the peritoneum	0.1	7.0	7	-2.80735492206
4424	HP:0410066	Increased level of hippuric acid in urine	0.1	7.0	7	-2.80735492206
4425	HP:0030784	Anomia	0.1	7.0	7	-2.80735492206
4426	HP:0004637	Decreased cervical spine mobility	0.1	7.0	7	-2.80735492206
4427	HP:0002478	Progressive spastic quadriplegia	0.1	7.0	7	-2.80735492206
4428	HP:0006682	Ventricular extrasystoles	0.1	7.0	7	-2.80735492206
4429	HP:0002738	Hypoplastic frontal sinuses	0.1	7.0	7	-2.80735492206
4430	HP:0003079	Defective DNA repair after ultraviolet radiation damage	0.1	7.0	7	-2.80735492206
4431	HP:0012605	Hypernatriuria	0.1	7.0	7	-2.80735492206
4432	HP:0008609	Morphological abnormality of the middle ear	0.1	7.0	7	-2.80735492206
4433	HP:0007165	Periventricular gray matter heterotopia	0.1	7.0	7	-2.80735492206
4434	HP:0007410	Palmoplantar hyperhidrosis	0.1	7.0	7	-2.80735492206
4435	HP:0010788	Testicular neoplasm	0.1	7.0	7	-2.80735492206
4436	HP:0001180	Hand oligodactyly	0.1	8.0	8	-3.0
4437	HP:0006747	Ganglioneuroblastoma	0.1	8.0	8	-3.0
4438	HP:0001045	Vitiligo	0.1	8.0	8	-3.0
4439	HP:0000137	Abnormality of the ovary	0.1	8.0	8	-3.0
4440	HP:0000703	Dentinogenesis imperfecta	0.1	8.0	8	-3.0
4441	HP:0001304	Torsion dystonia	0.1	8.0	8	-3.0
4442	HP:0005115	Supraventricular arrhythmia	0.1	8.0	8	-3.0
4443	HP:0003537	Hypouricemia	0.1	8.0	8	-3.0
4444	HP:0003005	Ganglioneuroma	0.1	8.0	8	-3.0
4445	HP:0003182	Shallow acetabular fossae	0.1	8.0	8	-3.0
4446	HP:0002232	Patchy alopecia	0.1	8.0	8	-3.0
4447	HP:0007688	Undetectable light- and dark-adapted electroretinogram	0.1	8.0	8	-3.0
4448	HP:0003043	Abnormality of the shoulder	0.1	8.0	8	-3.0
4449	HP:0008242	Pseudohypoaldosteronism	0.1	8.0	8	-3.0
4450	HP:0030192	Fatigable weakness of bulbar muscles	0.1	8.0	8	-3.0
4451	HP:0007793	Granular macular appearance	0.1	8.0	8	-3.0
4452	HP:0012227	Urethral stricture	0.1	8.0	8	-3.0
4453	HP:0006886	Impaired distal vibration sensation	0.1	8.0	8	-3.0
4454	HP:0006145	Central Y-shaped metacarpal	0.1	8.0	8	-3.0
4455	HP:0030890	Hyperintensity of cerebral white matter on MRI	0.1	8.0	8	-3.0
4456	HP:0009193	Pseudoepiphyses of the metacarpals	0.1	8.0	8	-3.0
4457	HP:0004963	Calcification of the aorta	0.1	8.0	8	-3.0
4458	HP:0000720	Mood swings	0.1	8.0	8	-3.0
4459	HP:0025356	Pschomotor retardation	0.1	8.0	8	-3.0
4460	HP:0004918	Hyperchloremic metabolic acidosis	0.1	8.0	8	-3.0
4461	HP:0002688	Absent frontal sinuses	0.1	8.0	8	-3.0
4462	HP:0000511	Vertical supranuclear gaze palsy	0.1	8.0	8	-3.0
4463	HP:0002403	Positive Romberg sign	0.1	8.0	8	-3.0
4464	HP:0002888	Ependymoma	0.1	8.0	8	-3.0
4465	HP:0006989	Dysplastic corpus callosum	0.1	8.0	8	-3.0
4466	HP:0000479	Abnormal retinal morphology	0.1	8.0	8	-3.0
4467	HP:0001178	Ulnar claw	0.1	8.0	8	-3.0
4468	HP:0001093	Optic nerve dysplasia	0.1	8.0	8	-3.0
4469	HP:0012030	Increased urinary cortisol level	0.1	8.0	8	-3.0
4470	HP:0011877	Increased mean platelet volume	0.1	8.0	8	-3.0
4471	HP:0010489	Absent palmar crease	0.1	8.0	8	-3.0
4472	HP:0007110	Central hypoventilation	0.1	8.0	8	-3.0
4473	HP:0005177	Premature arteriosclerosis	0.1	8.0	8	-3.0
4474	HP:0011787	Central hypothyroidism	0.1	8.0	8	-3.0
4475	HP:0007112	Temporal cortical atrophy	0.1	8.0	8	-3.0
4476	HP:0001241	Capitate-hamate fusion	0.1	8.0	8	-3.0
4477	HP:0002227	White eyelashes	0.1	8.0	8	-3.0
4478	HP:0002611	Cholestatic liver disease	0.1	8.0	8	-3.0
4479	HP:0004380	Aortic valve calcification	0.1	8.0	8	-3.0
4480	HP:0010649	Flat nasal alae	0.1	8.0	8	-3.0
4481	HP:0030391	Spoken Word Recognition Deficit	0.1	8.0	8	-3.0
4482	HP:0005224	Rectal abscess	0.1	8.0	8	-3.0
4483	HP:0009701	Metacarpal synostosis	0.1	8.0	8	-3.0
4484	HP:0007350	Hyperreflexia in upper limbs	0.1	8.0	8	-3.0
4485	HP:0000356	Abnormality of the outer ear	0.1	8.0	8	-3.0
4486	HP:0009765	Low hanging columella	0.1	8.0	8	-3.0
4487	HP:0000616	Miosis	0.1	8.0	8	-3.0
4488	HP:0000558	Rieger anomaly	0.1	8.0	8	-3.0
4489	HP:0010729	Cherry red spot of the macula	0.1	8.0	8	-3.0
4490	HP:0100833	Neoplasm of the small intestine	0.1	8.0	8	-3.0
4491	HP:0001442	Somatic mosaicism	0.1	8.0	8	-3.0
4492	HP:0001114	Xanthelasma	0.1	8.0	8	-3.0
4493	HP:0000187	Broad alveolar ridges	0.1	8.0	8	-3.0
4494	HP:0000036	Abnormality of the penis	0.1	8.0	8	-3.0
4495	HP:0001684	Secundum atrial septal defect	0.1	8.0	8	-3.0
4496	HP:0011228	Horizontal eyebrow	0.1	8.0	8	-3.0
4497	HP:0011748	Adrenocorticotropic hormone deficiency	0.1	8.0	8	-3.0
4498	HP:0005272	Prominent nasolabial fold	0.1	8.0	8	-3.0
4499	HP:0002003	Large forehead	0.1	8.0	8	-3.0
4500	HP:0006429	Broad femoral neck	0.1	8.0	8	-3.0
4501	HP:0002044	Zollinger-Ellison syndrome	0.1	8.0	8	-3.0
4502	HP:0001988	Recurrent hypoglycemia	0.1	8.0	8	-3.0
4503	HP:0002265	Large fleshy ears	0.1	8.0	8	-3.0
4504	HP:0010984	Digenic inheritance	0.1	8.0	8	-3.0
4505	HP:0000841	Hyperactive renin-angiotensin system	0.1	8.0	8	-3.0
4506	HP:0004431	Complement deficiency	0.1	8.0	8	-3.0
4507	HP:0002955	Granulomatosis	0.1	8.0	8	-3.0
4508	HP:0002657	Spondylometaphyseal dysplasia	0.1	8.0	8	-3.0
4509	HP:0009795	Branchial fistula	0.1	8.0	8	-3.0
4510	HP:0009020	Exercise-induced muscle fatigue	0.1	8.0	8	-3.0
4511	HP:0001115	Posterior polar cataract	0.1	8.0	8	-3.0
4512	HP:0010523	Alexia	0.1	8.0	8	-3.0
4513	HP:0004437	Cranial hyperostosis	0.1	8.0	8	-3.0
4514	HP:0007325	Generalized dystonia	0.1	8.0	8	-3.0
4515	HP:0100643	Abnormality of nail color	0.1	8.0	8	-3.0
4516	HP:0007372	Atrophy/Degeneration involving the corticospinal tracts	0.1	8.0	8	-3.0
4517	HP:0001212	Prominent fingertip pads	0.1	8.0	8	-3.0
4518	HP:0000119	Abnormality of the genitourinary system	0.1	8.0	8	-3.0
4519	HP:0003134	Abnormality of peripheral nerve conduction	0.1	8.0	8	-3.0
4520	HP:0005701	Multiple enchondromatosis	0.1	8.0	8	-3.0
4521	HP:0001216	Delayed ossification of carpal bones	0.1	8.0	8	-3.0
4522	HP:0002895	Papillary thyroid carcinoma	0.1	8.0	8	-3.0
4523	HP:0100784	Peripheral arteriovenous fistula	0.1	8.0	8	-3.0
4524	HP:0011276	Vascular skin abnormality	0.1	8.0	8	-3.0
4525	HP:0001704	Tricuspid valve prolapse	0.1	8.0	8	-3.0
